map_id,title_ja,title_en,sheet_code,region_code,region_folder,pub_year,publication_status,zfk_available,zfk_units,shape_available,pdf_available,attribute_available,xml_available,kml_available,geotiff_available,viewer_available,legend_image_available,map_image_available,local_shape,local_pdf,local_zfk,source_combination,recommended_route,confidence_ceiling,requires_llm,work_status,review_units,unit_name_filled,lithology_filled,sort_order_filled,conflict_count,next_action,review_path,submission_path,shape_url,pdf_url,attribute_url,viewer_url,legend_image_url,source_scale
596,5万分の1地質図幅「那智」 (1957),Nachi,11107,11,11_中部,1957,cached,True,11,True,True,True,False,True,True,True,True,True,False,False,False,ZFK+Shape+PDF,ZFK→Shape検算→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/50KGM/VCT/GSJ_MAP_G050_11107_1957_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_11107_1957_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_11107_1957_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=596,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_596_legend_636.jpg,"1:50,000"
597,5万分の1地質図幅「田並」 (1964),Tanami,11108,11,11_中部,1964,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/50KGM/VCT/GSJ_MAP_G050_11108_1965_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_11108_1964_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_11108_1965_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=597,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_597_legend_637.jpg,"1:50,000"
598,5万分の1地質図幅「串本」 (1965),Kushimoto,11109,11,11_中部,1965,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/50KGM/VCT/GSJ_MAP_G050_11109_1965_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_11109_1965_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_11109_1965_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=598,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_598_legend_638.jpg,"1:50,000"
1164,5万分の1地質図幅「西郷」 (2010),Saigo,12001,12,12_関西,2009,cached,True,72,True,True,True,False,True,True,True,True,True,False,False,False,ZFK+Shape+PDF,ZFK→Shape検算→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12001_2010_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12001_2009_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12001_2010_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=1164,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_1164_legend_1137.jpg,"1:50,000"
599,5万分の1地質図幅「浦郷」 (2000),Urago,12002,12,12_関西,2000,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12002_2000_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12002_2000_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12002_2000_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=599,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_599_legend_691.jpg,"1:50,000"
600,5万分の1地質図幅「恵曇」 (1986),Etomo,12006,12,12_関西,1986,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12006_1986_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12006_1986_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12006_1986_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=600,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_600_legend_692.jpg,"1:50,000"
601,5万分の1地質図幅「境港」 (1985),Sakaiminato,12007,12,12_関西,1985,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12007_1985_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12007_1985_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12007_1985_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=601,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_601_legend_693.jpg,"1:50,000"
602,5万分の1地質図幅「美保関」 (1985),Mihonoseki,12008,12,12_関西,1985,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12008_1985_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12008_1985_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12008_1985_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=602,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_602_legend_694.jpg,"1:50,000"
1496,5万分の1地質図幅「浜坂」 (2026),Hamasaka,12012,12,12_関西,2026,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12012_2026_D-L.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=1496,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_1932_legend_1895.jpg,"1:50,000"
606,5万分の1地質図幅「大社」 (1989),Taisha,12015,12,12_関西,1989,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12015_1989_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12015_1989_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12015_1989_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=606,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_606_legend_698.jpg,"1:50,000"
607,5万分の1地質図幅「今市」 (1991),Imaichi,12016,12,12_関西,1991,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12016_1991_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12016_1991_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12016_1991_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=607,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_607_legend_699.jpg,"1:50,000"
608,5万分の1地質図幅「松江」 (1994),Matsue,12017,12,12_関西,1994,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12017_1994_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12017_1994_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12017_1994_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=608,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_608_legend_700.jpg,"1:50,000"
609,5万分の1地質図幅「米子」 (1962),Yonago,12018,12,12_関西,1962,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12018_1962_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12018_1962_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12018_1962_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=609,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_609_legend_701.jpg,"1:50,000"
1488,5万分の1地質図幅「米子（第2版）」 (2025),Yonago (2025),12018,12,12_関西,2025,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12018_2025_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=1488,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_1913_legend_1874.jpg,"1:50,000"
603,5万分の1地質図幅「赤碕」 (1962),Akasaki,12019,12,12_関西,1962,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12009_1962_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12019_1962_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12009_1962_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=603,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_603_legend_695.jpg,"1:50,000"
610,5万分の1地質図幅「大山」 (1962),Daisen,12019,12,12_関西,1962,cached,True,36,True,True,True,False,True,True,True,True,True,False,False,False,ZFK+Shape+PDF,ZFK→Shape検算→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12019_1962_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12019_1962_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12019_1962_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=610,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_610_legend_702.jpg,"1:50,000"
604,5万分の1地質図幅「青谷」 (1961),Aoya,12020,12,12_関西,1961,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12010_1961_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12020_1961_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12010_1961_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=604,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_604_legend_696.jpg,"1:50,000"
611,5万分の1地質図幅「倉吉」 (1961),Kurayoshi,12020,12,12_関西,1961,cached,True,31,True,True,True,False,True,True,True,True,True,False,False,False,ZFK+Shape+PDF,ZFK→Shape検算→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12020_1961_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12020_1961_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12020_1961_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=611,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_611_legend_703.jpg,"1:50,000"
605,5万分の1地質図幅「鳥取北部」 (1963),Tottori-N,12021,12,12_関西,1963,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12011_1963_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12021_1963_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12011_1963_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=605,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_605_legend_697.jpg,"1:50,000"
612,5万分の1地質図幅「鳥取南部」 (1963),Tottori-S,12021,12,12_関西,1963,cached,True,30,True,True,True,False,True,True,True,True,True,False,False,False,ZFK+Shape+PDF,ZFK→Shape検算→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12021_1963_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12021_1963_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12021_1963_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=612,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_612_legend_704.jpg,"1:50,000"
613,5万分の1地質図幅「若桜」 (1979),Wakasa,12022,12,12_関西,1979,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12022_1979_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12022_1979_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12022_1979_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=613,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_613_legend_705.jpg,"1:50,000"
614,5万分の1地質図幅「石見大田及び大浦」 (1998),Iwami-Oda & Oura,12026,12,12_関西,1998,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12026_1998_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12026_1998_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12026_1998_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=614,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_614_legend_706.jpg,"1:50,000"
1061,5万分の1地質図幅「木次」 (2005),Kisuki,12027,12,12_関西,2005,cached,True,47,True,True,True,False,True,True,True,True,True,False,False,False,ZFK+Shape+PDF,ZFK→Shape検算→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12027_2005_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12027_2005_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12027_2005_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=1061,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_1061_legend_707.jpg,"1:50,000"
615,5万分の1地質図幅「横田」 (1973),Yokota,12028,12,12_関西,1973,cached,False,,True,False,True,False,True,True,True,True,True,False,False,False,Shape,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12028_1973_V01.zip,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12028_1973_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=615,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_615_legend_708.jpg,"1:50,000"
616,5万分の1地質図幅「根雨」 (1964),Neu,12029,12,12_関西,1964,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12029_1964_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12029_1964_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12029_1964_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=616,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_616_legend_709.jpg,"1:50,000"
617,5万分の1地質図幅「湯本」 (1962),Yumoto,12030,12,12_関西,1962,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/50KGM/VCT/GSJ_MAP_G050_12030_1962_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12030_1962_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12030_1962_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=617,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_617_legend_710.jpg,"1:50,000"
618,5万分の1地質図幅「奥津」 (1961),Okuzu,12031,12,12_関西,1961,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/50KGM/VCT/GSJ_MAP_G050_12031_1961_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12031_1961_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12031_1961_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=618,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_618_legend_711.jpg,"1:50,000"
619,5万分の1地質図幅「智頭」 (1966),Chizu,12032,12,12_関西,1966,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/50KGM/VCT/GSJ_MAP_G050_12032_1966_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12032_1966_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12032_1966_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=619,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_619_legend_712.jpg,"1:50,000"
620,5万分の1地質図幅「大屋市場」 (1954),Oyaichiba,12034,12,12_関西,1954,cached,True,23,True,True,True,False,True,True,True,True,True,False,False,False,ZFK+Shape+PDF,ZFK→Shape検算→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/50KGM/VCT/GSJ_MAP_G050_12034_1954_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12034_1954_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12034_1954_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=620,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_620_legend_713.jpg,"1:50,000"
621,5万分の1地質図幅「但馬竹田」 (1954),Tajima-Takeda,12035,12,12_関西,1954,cached,True,24,True,True,True,False,True,True,True,True,True,False,False,False,ZFK+Shape+PDF,ZFK→Shape検算→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/50KGM/VCT/GSJ_MAP_G050_12035_1954_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12035_1954_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12035_1954_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=621,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_621_legend_714.jpg,"1:50,000"
622,5万分の1地質図幅「温泉津及び江津」 (2001),Yunotsu & Gotsu,12037,12,12_関西,2001,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12037_2001_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12037_2001_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12037_2001_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=622,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_622_legend_715.jpg,"1:50,000"
623,5万分の1地質図幅「三瓶山」 (1983),Sambesan,12038,12,12_関西,1983,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12038_1983_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12038_1983_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12038_1983_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=623,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_623_legend_716.jpg,"1:50,000"
624,5万分の1地質図幅「多里」 (1977),Tari,12040,12,12_関西,1977,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12040_1977_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12040_1977_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12040_1977_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=624,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_624_legend_717.jpg,"1:50,000"
625,5万分の1地質図幅「上石見」 (1978),Kamiiwami,12041,12,12_関西,1978,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12041_1978_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12041_1978_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12041_1978_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=625,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_625_legend_718.jpg,"1:50,000"
626,5万分の1地質図幅「津山東部」 (1958),Tsuyama-E,12044,12,12_関西,1957,cached,True,34,True,True,True,False,True,True,True,True,True,False,False,False,ZFK+Shape+PDF,ZFK→Shape検算→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/50KGM/VCT/GSJ_MAP_G050_12044_1958_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12044_1957_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12044_1958_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=626,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_626_legend_719.jpg,"1:50,000"
627,5万分の1地質図幅「佐用」 (1963),Sayo,12045,12,12_関西,1963,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/50KGM/VCT/GSJ_MAP_G050_12045_1963_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12045_1963_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12045_1963_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=627,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_627_legend_720.jpg,"1:50,000"
776,5万分の1地質図幅「山崎」 (2002),Yamasaki,12046,12,12_関西,2002,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/50KGM/VCT/GSJ_MAP_G050_12046_2002_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12046_2002_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12046_2002_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=776,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_776_legend_721.jpg,"1:50,000"
1062,5万分の1地質図幅「生野」 (2005),Ikuno,12047,12,12_関西,2005,cached,True,51,True,True,True,False,True,True,True,True,True,False,False,False,ZFK+Shape+PDF,ZFK→Shape検算→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/50KGM/VCT/GSJ_MAP_G050_12047_2005_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12047_2005_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12047_2005_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=1062,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_1062_legend_722.jpg,"1:50,000"
628,5万分の1地質図幅「赤名」 (1990),Akana,12050,12,12_関西,1990,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12050_1990_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12050_1990_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12050_1990_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=628,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_628_legend_723.jpg,"1:50,000"
629,5万分の1地質図幅「周匝」 (1965),Susai,12056,12,12_関西,1965,cached,False,,True,True,True,False,True,True,True,True,True,False,False,False,Shape+PDF,Shape→PDF補完,A,False,未着手,0,0,0,0,0,レビューExcelを機械生成,,,https://www.gsj.jp/data/50KGM/VCT/GSJ_MAP_G050_12056_1965_V01.zip,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_12056_1965_D.pdf,https://www.gsj.jp/data/CKAN/VCT/GSJ_MAP_G050_12056_1965_V01_attribute.xlsx,https://gbank.gsj.jp/geonavi/geonavi.php?layers=629,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_629_legend_724.jpg,"1:50,000"
